,Unnamed: 0,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,no_bookings_prop,no_found_prop
909,909,72,2013-04-18 13:33:53,5,219,,,219,114304,5,4.5,1,5.77,0.4723,6.21,32,524.0,0,24700,4,47,2,1,1,0,,,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
910,910,72,2013-04-18 13:33:53,5,219,,,219,121267,4,4.5,1,5.75,0.5806,6.07,33,345.0,0,24700,4,47,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
911,911,72,2013-04-18 13:33:53,5,219,,,219,126462,4,4.5,1,5.7,0.3556,5.98,30,426.0,0,24700,4,47,2,1,1,0,,,0,0.0,,,0.0,0.0,6.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
912,912,72,2013-04-18 13:33:53,5,219,,,219,126657,4,4.0,1,5.96,0.6078,6.04,26,404.0,1,24700,4,47,2,1,1,0,,,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
913,913,72,2013-04-18 13:33:53,5,219,,,219,135499,3,4.5,1,5.7,0.567,5.95,1,341.0,0,24700,4,47,2,1,1,0,,,0,-1.0,,,-1.0,,,-1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,-1.0,,,-1.0,,,-1.0,0.0,5.0,0,,0,0.0,0.0
914,914,72,2013-04-18 13:33:53,5,219,,,219,138600,4,4.5,1,5.87,0.5568,6.04,7,449.0,0,24700,4,47,2,1,1,0,,,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
915,915,72,2013-04-18 13:33:53,5,219,,,219,139366,4,4.5,0,5.8,0.6034,6.02,13,422.0,1,24700,4,47,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
916,916,73,2013-03-28 22:09:18,31,219,,,219,9665,4,4.0,1,1.95,0.1943,5.14,9,143.0,0,26172,4,50,2,0,1,1,,2558.6,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
917,917,73,2013-03-28 22:09:18,31,219,,,219,10044,3,3.0,1,1.61,0.066,4.89,7,125.0,0,26172,4,50,2,0,1,1,,2559.8,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
918,918,73,2013-03-28 22:09:18,31,219,,,219,19826,3,4.0,1,1.79,0.196,4.94,12,110.0,0,26172,4,50,2,0,1,1,,2558.63,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
919,919,73,2013-03-28 22:09:18,31,219,,,219,32240,3,3.5,1,1.79,0.0966,5.03,3,153.0,1,26172,4,50,2,0,1,1,,2558.65,0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
920,920,73,2013-03-28 22:09:18,31,219,,,219,34222,4,3.5,1,2.08,0.1899,4.99,13,140.0,0,26172,4,50,2,0,1,1,,2559.75,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
921,921,73,2013-03-28 22:09:18,31,219,,,219,36651,3,3.0,1,2.08,0.2118,4.78,2,101.0,1,26172,4,50,2,0,1,1,,2559.61,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
922,922,73,2013-03-28 22:09:18,31,219,,,219,36822,3,4.0,1,2.3,0.1229,5.11,18,209.0,0,26172,4,50,2,0,1,1,,2559.35,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
923,923,73,2013-03-28 22:09:18,31,219,,,219,46734,3,4.5,1,1.61,0.068,5.32,20,229.0,0,26172,4,50,2,0,1,1,,2559.75,0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
924,924,73,2013-03-28 22:09:18,31,219,,,219,55718,4,4.0,1,1.79,0.1376,5.42,21,249.0,0,26172,4,50,2,0,1,1,,2558.62,0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,1.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
925,925,73,2013-03-28 22:09:18,31,219,,,219,55949,2,2.5,1,1.61,0.0712,4.6,6,67.0,1,26172,4,50,2,0,1,1,,2558.59,0,0.0,,,0.0,0.0,6.0,-1.0,,,-1.0,,,-1.0,0.0,17.0,-1.0,,,-1.0,,,-1.0,0.0,20.0,0,,0,0.0,0.0
926,926,73,2013-03-28 22:09:18,31,219,,,219,59175,3,3.5,1,1.95,0.1334,5.0,1,101.0,1,26172,4,50,2,0,1,1,,2558.81,0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,13.0,0,,0,0.0,0.0
927,927,73,2013-03-28 22:09:18,31,219,,,219,81549,4,4.5,1,1.79,0.077,5.42,16,279.0,0,26172,4,50,2,0,1,1,,2559.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
928,928,73,2013-03-28 22:09:18,31,219,,,219,97131,0,1.0,1,0.0,0.0016,4.98,24,56.0,0,26172,4,50,2,0,1,1,,2558.28,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0,0.0,0.0
929,929,73,2013-03-28 22:09:18,31,219,,,219,105688,3,4.0,1,1.79,0.087,5.19,10,136.0,0,26172,4,50,2,0,1,1,,2558.75,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
930,930,73,2013-03-28 22:09:18,31,219,,,219,109846,3,4.0,1,2.4,0.1008,5.03,15,144.0,0,26172,4,50,2,0,1,1,,2559.29,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
931,931,73,2013-03-28 22:09:18,31,219,,,219,121991,3,4.0,1,2.3,0.1467,5.04,8,94.0,1,26172,4,50,2,0,1,1,,2559.42,0,1.0,,,1.0,0.0,8.0,1.0,1.0,,1.0,,,1.0,0.0,8.0,1.0,,,1.0,,,1.0,0.0,8.0,1,864.78,1,1.0,1.0
932,932,73,2013-03-28 22:09:18,31,219,,,219,126301,2,3.0,1,2.08,0.14,4.58,4,63.0,1,26172,4,50,2,0,1,1,,2560.18,0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,,,1.0,0.0,5.0,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
933,933,73,2013-03-28 22:09:18,31,219,,,219,127403,3,4.5,1,1.61,0.068,5.28,19,219.0,0,26172,4,50,2,0,1,1,,2559.75,0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
934,934,73,2013-03-28 22:09:18,31,219,,,219,135774,4,3.5,1,1.61,0.0859,5.29,14,126.0,0,26172,4,50,2,0,1,1,,2558.63,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
935,935,74,2013-05-11 12:39:09,5,219,,,219,12870,4,4.0,1,1.39,,5.31,25,219.0,0,11235,1,6,2,0,1,1,-20.5647,2262.89,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
936,936,74,2013-05-11 12:39:09,5,219,,,219,21198,4,4.5,1,3.69,0.0343,5.35,14,139.0,0,11235,1,6,2,0,1,1,-13.4247,2261.65,0,0.0,,,0.0,0.0,,0.0,0.0,22.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
937,937,74,2013-05-11 12:39:09,5,219,,,219,25564,4,4.5,1,4.16,0.1038,5.33,7,169.0,0,11235,1,6,2,0,1,1,-13.6935,2261.6,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
938,938,74,2013-05-11 12:39:09,5,219,,,219,36045,4,4.0,1,4.17,0.0868,5.38,4,169.0,0,11235,1,6,2,0,1,1,-13.3237,2261.71,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
939,939,74,2013-05-11 12:39:09,5,219,,,219,44170,4,4.5,1,3.89,0.0515,5.48,8,199.0,0,11235,1,6,2,0,1,1,-13.9185,2261.56,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
940,940,74,2013-05-11 12:39:09,5,219,,,219,49855,4,4.5,1,2.48,0.0082,5.3,26,135.0,0,11235,1,6,2,0,1,1,-15.4334,2260.79,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
941,941,74,2013-05-11 12:39:09,5,219,,,219,51883,4,4.5,1,2.48,0.0047,5.81,27,510.0,0,11235,1,6,2,0,1,1,-16.2992,2264.02,0,0.0,,,0.0,1.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
942,942,74,2013-05-11 12:39:09,5,219,,,219,53141,4,4.0,1,1.39,0.0574,5.24,1,159.0,0,11235,1,6,2,0,1,1,-12.0926,2263.07,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
943,943,74,2013-05-11 12:39:09,5,219,,,219,53172,4,4.5,1,0.0,0.0195,5.47,22,189.0,0,11235,1,6,2,0,1,1,-14.5559,2262.35,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
944,944,74,2013-05-11 12:39:09,5,219,,,219,64949,4,4.5,1,4.08,0.0729,5.54,2,139.0,0,11235,1,6,2,0,1,1,-12.8249,2261.97,0,0.0,,,0.0,0.0,43.0,0.0,0.0,,0.0,,,0.0,0.0,40.0,0.0,,,0.0,,,0.0,0.0,,1,156.73,1,1.0,1.0
945,945,74,2013-05-11 12:39:09,5,219,,,219,66917,4,4.5,1,4.06,0.0676,5.87,9,229.0,0,11235,1,6,2,0,1,1,-13.9715,2261.85,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
946,946,74,2013-05-11 12:39:09,5,219,,,219,72731,5,4.0,1,4.17,0.0808,5.42,10,237.0,1,11235,1,6,2,0,1,1,-14.4639,2261.4,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,10.0,0.0,,,0.0,,,0.0,0.0,10.0,0,,0,0.0,0.0
947,947,74,2013-05-11 12:39:09,5,219,,,219,80422,4,4.0,0,4.17,0.0853,5.39,18,262.0,1,11235,1,6,2,0,1,1,-15.5301,2261.48,0,-1.0,,,-1.0,0.0,29.0,1.0,0.0,48.0,-1.0,0.0,45.0,-1.0,0.0,45.0,-1.0,,,-1.0,,,-1.0,0.0,45.0,0,,0,0.0,0.0
948,948,74,2013-05-11 12:39:09,5,219,,,219,86248,4,4.5,0,0.0,0.0024,5.52,28,219.0,0,11235,1,6,2,0,1,1,-16.089,2261.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
949,949,74,2013-05-11 12:39:09,5,219,,,219,88389,4,4.0,0,3.09,0.0169,5.54,21,499.0,1,11235,1,6,2,0,1,1,-15.4947,2264.47,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
950,950,74,2013-05-11 12:39:09,5,219,,,219,90380,4,4.5,0,4.17,0.0998,5.44,6,219.0,0,11235,1,6,2,0,1,1,-13.9611,2261.55,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
951,951,74,2013-05-11 12:39:09,5,219,,,219,98851,4,4.5,1,4.13,0.0675,5.56,15,195.0,0,11235,1,6,2,0,1,1,-14.8043,2261.38,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
952,952,74,2013-05-11 12:39:09,5,219,,,219,107721,4,4.5,1,2.48,0.0036,5.82,19,229.0,0,11235,1,6,2,0,1,1,-15.4911,2262.33,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
953,953,74,2013-05-11 12:39:09,5,219,,,219,110663,4,4.0,1,4.19,0.0925,5.29,3,170.0,0,11235,1,6,2,0,1,1,-13.0009,2261.79,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
954,954,74,2013-05-11 12:39:09,5,219,,,219,119316,4,4.5,1,4.01,0.0638,5.51,16,261.0,1,11235,1,6,2,0,1,1,-14.1329,2261.52,0,1.0,,,1.0,0.0,5.0,1.0,0.0,5.0,1.0,,,1.0,0.0,5.0,1.0,,,1.0,,,1.0,0.0,5.0,0,,0,0.0,0.0
955,955,74,2013-05-11 12:39:09,5,219,,,219,119727,4,4.5,0,3.4,0.0016,5.52,12,309.0,0,11235,1,6,2,0,1,1,-14.2427,2261.01,0,0.0,,,0.0,0.0,16.0,0.0,1.0,,0.0,,,0.0,0.0,16.0,0.0,,,0.0,,,0.0,0.0,16.0,0,,0,0.0,0.0
956,956,74,2013-05-11 12:39:09,5,219,,,219,122299,4,4.5,1,3.97,0.0545,5.62,13,242.0,1,11235,1,6,2,0,1,1,-14.156,2261.61,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
957,957,74,2013-05-11 12:39:09,5,219,,,219,139193,4,4.5,0,2.48,0.0048,5.56,24,219.0,0,11235,1,6,2,0,1,1,-20.0941,2264.14,0,0.0,,,0.0,1.0,,0.0,0.0,,1.0,,,1.0,0.0,22.0,1.0,,,1.0,,,1.0,0.0,22.0,0,,0,0.0,0.0
958,958,74,2013-05-11 12:39:09,5,219,,,219,139453,4,4.0,1,2.48,0.0288,5.55,20,254.0,0,11235,1,6,2,0,1,1,-15.0292,2264.4,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,7.0,0.0,,,0.0,,,0.0,0.0,9.0,0,,0,0.0,0.0
959,959,75,2013-05-04 19:20:52,5,219,,,100,6400,2,3.0,0,4.36,0.1531,4.49,13,78.0,0,17311,1,30,3,1,1,0,,319.7,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
960,960,75,2013-05-04 19:20:52,5,219,,,100,11314,2,4.0,1,3.14,0.0159,4.59,30,79.0,0,17311,1,30,3,1,1,0,,321.44,1,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,12.0,,,,,,,,,,0,,0,0.0,0.0
961,961,75,2013-05-04 19:20:52,5,219,,,100,14002,2,2.0,1,3.09,,3.96,18,59.0,0,17311,1,30,3,1,1,0,,321.06,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
962,962,75,2013-05-04 19:20:52,5,219,,,100,19965,3,3.5,0,4.06,0.0864,4.55,20,60.0,0,17311,1,30,3,1,1,0,,319.23,1,-1.0,,,-1.0,1.0,,-1.0,,,-1.0,,,-1.0,0.0,14.0,,,,,,,,,,0,,0,0.0,0.0
963,963,75,2013-05-04 19:20:52,5,219,,,100,25027,3,4.0,1,4.34,0.1687,5.04,31,98.0,0,17311,1,30,3,1,1,0,,319.69,1,-1.0,,,-1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
964,964,75,2013-05-04 19:20:52,5,219,,,100,32279,2,2.5,0,2.89,0.0079,4.26,33,49.0,0,17311,1,30,3,1,1,0,,322.26,1,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,154.0,,,,,,,,,,0,,0,0.0,0.0
965,965,75,2013-05-04 19:20:52,5,219,,,100,34575,2,3.5,1,1.61,0.0004,4.82,37,114.0,0,17311,1,30,3,1,1,0,,329.83,1,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
966,966,75,2013-05-04 19:20:52,5,219,,,219,35556,3,3.5,1,2.94,0.0532,5.14,35,139.0,0,17311,1,30,3,1,1,0,,318.59,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
967,967,75,2013-05-04 19:20:52,5,219,,,100,40218,3,4.0,1,4.32,0.1403,4.68,10,88.0,0,17311,1,30,3,1,1,0,,319.37,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
968,968,75,2013-05-04 19:20:52,5,219,,,219,47427,2,3.0,1,2.94,0.0556,4.74,28,97.0,0,17311,1,30,3,1,1,0,,318.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
969,969,75,2013-05-04 19:20:52,5,219,,,100,54739,3,3.5,0,4.16,0.3147,5.16,6,88.0,0,17311,1,30,3,1,1,0,,319.39,1,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
970,970,75,2013-05-04 19:20:52,5,219,,,100,59204,2,3.5,1,4.33,0.1524,4.84,27,79.0,0,17311,1,30,3,1,1,0,,319.56,1,0.0,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0,,0,0.0,0.0
971,971,75,2013-05-04 19:20:52,5,219,,,100,63519,2,2.5,0,3.18,0.0164,4.31,25,59.0,0,17311,1,30,3,1,1,0,,321.59,1,-1.0,,,-1.0,,,-1.0,,,-1.0,,,-1.0,0.0,43.0,,,,,,,,,,0,,0,0.0,0.0
972,972,75,2013-05-04 19:20:52,5,219,,,100,64017,4,4.0,1,4.06,0.3002,5.09,8,104.0,0,17311,1,30,3,1,1,0,,319.35,1,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
973,973,75,2013-05-04 19:20:52,5,219,,,100,69149,2,3.0,0,4.14,0.1333,4.55,3,69.0,0,17311,1,30,3,1,1,0,,319.47,1,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
974,974,75,2013-05-04 19:20:52,5,219,,,219,81352,2,3.0,1,2.94,0.0571,4.79,34,93.0,0,17311,1,30,3,1,1,0,,318.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
975,975,75,2013-05-04 19:20:52,5,219,,,100,85657,2,2.5,1,3.18,0.0164,4.13,16,40.0,0,17311,1,30,3,1,1,0,,321.59,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
976,976,75,2013-05-04 19:20:52,5,219,,,219,87171,3,3.5,1,2.94,0.0634,4.62,19,99.0,0,17311,1,30,3,1,1,0,,318.69,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
977,977,75,2013-05-04 19:20:52,5,219,,,100,94850,3,4.0,0,4.11,0.1305,4.89,2,71.0,1,17311,1,30,3,1,1,0,,319.44,1,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,12.0,,,,,,,,,,0,,0,0.0,0.0
978,978,75,2013-05-04 19:20:52,5,219,,,100,96517,3,4.0,0,3.0,0.0098,5.28,21,148.0,0,17311,1,30,3,1,1,0,,322.2,1,1.0,,,1.0,0.0,36.0,1.0,,,1.0,,,1.0,0.0,27.0,,,,,,,,,,0,,0,0.0,0.0
979,979,75,2013-05-04 19:20:52,5,219,,,100,100080,3,3.5,1,3.09,0.0149,4.62,7,79.0,0,17311,1,30,3,1,1,0,,321.37,1,1.0,,,1.0,0.0,10.0,1.0,,,1.0,,,1.0,0.0,11.0,,,,,,,,,,0,,0,0.0,0.0
980,980,75,2013-05-04 19:20:52,5,219,,,100,114067,3,4.0,1,1.79,0.0008,5.04,14,126.0,0,17311,1,30,3,1,1,0,,330.47,1,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
981,981,75,2013-05-04 19:20:52,5,219,,,100,114201,2,4.0,1,4.32,0.1275,4.66,12,93.0,0,17311,1,30,3,1,1,0,,319.68,1,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
982,982,75,2013-05-04 19:20:52,5,219,,,100,115994,2,3.5,1,4.25,0.1527,4.82,38,58.0,1,17311,1,30,3,1,1,0,,319.52,1,0.0,,,0.0,0.0,,1.0,,,1.0,,,1.0,0.0,17.0,,,,,,,,,,0,,0,0.0,0.0
983,983,75,2013-05-04 19:20:52,5,219,,,219,116668,2,3.0,1,2.71,0.0197,4.53,24,69.0,0,17311,1,30,3,1,1,0,,315.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
984,984,75,2013-05-04 19:20:52,5,219,,,100,118722,3,4.5,0,4.34,0.1762,4.81,15,98.0,0,17311,1,30,3,1,1,0,,319.59,1,1.0,,,1.0,0.0,10.0,-1.0,,,-1.0,,,-1.0,0.0,10.0,,,,,,,,,,0,,0,0.0,0.0
985,985,75,2013-05-04 19:20:52,5,219,,,100,119002,4,4.0,1,4.3,0.2639,5.46,4,138.0,0,17311,1,30,3,1,1,0,,319.52,1,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
986,986,75,2013-05-04 19:20:52,5,219,,,100,122468,2,4.0,1,4.36,0.1557,4.69,9,76.0,0,17311,1,30,3,1,1,0,,319.64,1,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,5.0,,,,,,,,,,0,,0,0.0,0.0
987,987,75,2013-05-04 19:20:52,5,219,,,219,126555,2,3.5,1,2.4,0.003,4.35,36,60.0,0,17311,1,30,3,1,1,0,,315.99,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
988,988,75,2013-05-04 19:20:52,5,219,,,219,128481,4,4.5,0,2.94,0.0434,5.31,22,155.0,0,17311,1,30,3,1,1,0,,318.52,1,,,,,,,,,,,,,,,,,,,,,,,,,1,165.0,1,1.0,1.0
989,989,75,2013-05-04 19:20:52,5,219,,,100,132664,2,3.5,0,1.1,0.0015,4.45,29,74.0,0,17311,1,30,3,1,1,0,,325.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
990,990,75,2013-05-04 19:20:52,5,219,,,100,133846,3,4.0,1,4.3,0.2786,5.05,26,107.0,1,17311,1,30,3,1,1,0,,319.5,1,1.0,,,1.0,0.0,14.0,1.0,,,1.0,,,1.0,0.0,11.0,,,,,,,,,,0,,0,0.0,0.0
991,991,75,2013-05-04 19:20:52,5,219,,,219,138447,2,2.5,0,2.71,0.0064,4.62,32,60.0,0,17311,1,30,3,1,1,0,,315.51,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
992,992,75,2013-05-04 19:20:52,5,219,,,100,139596,3,2.5,1,1.1,0.0014,4.49,1,109.0,0,17311,1,30,3,1,1,0,,324.98,1,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,19.0,,,,,,,,,,0,,0,0.0,0.0
993,993,78,2012-12-21 05:30:35,5,205,,,15,9246,5,5.0,0,0.0,0.002,6.21,26,363.0,0,8660,1,6,1,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
994,994,78,2012-12-21 05:30:35,5,205,,,15,10223,4,4.5,0,4.65,0.0284,5.48,25,163.0,0,8660,1,6,1,1,2,1,,,0,1.0,,,1.0,0.0,58.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
995,995,78,2012-12-21 05:30:35,5,205,,,15,16549,4,3.0,0,3.04,0.0181,5.66,9,123.0,0,8660,1,6,1,1,2,1,,,0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,33.0,,,,,,,,,,0,,0,0.0,0.0
996,996,78,2012-12-21 05:30:35,5,205,,,15,31638,5,4.5,1,3.18,0.0175,5.83,28,355.0,0,8660,1,6,1,1,2,1,,,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0.0,0.0
997,997,78,2012-12-21 05:30:35,5,205,,,15,35509,5,4.5,1,0.0,0.0074,5.87,12,299.0,0,8660,1,6,1,1,2,1,,,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0,0.0,0.0
998,998,78,2012-12-21 05:30:35,5,205,,,15,35871,5,4.5,0,0.69,0.0034,6.05,19,408.0,0,8660,1,6,1,1,2,1,,,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
999,999,78,2012-12-21 05:30:35,5,205,,,15,41413,4,3.5,1,2.89,0.0103,5.24,32,136.0,0,8660,1,6,1,1,2,1,,,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,19.0,,,,0,,0,0.0,0.0
1000,1000,78,2012-12-21 05:30:35,5,205,,,15,44447,5,3.5,0,3.26,0.0301,5.16,18,250.0,1,8660,1,6,1,1,2,1,,,0,-1.0,,,-1.0,0.0,6.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0,,0,0.0,0.0
1001,1001,78,2012-12-21 05:30:35,5,205,,,15,45448,4,3.5,0,2.89,0.0417,5.3,22,245.0,0,8660,1,6,1,1,2,1,,,0,-1.0,,,-1.0,0.0,10.0,-1.0,,,-1.0,,,-1.0,0.0,10.0,-1.0,,,-1.0,0.0,10.0,,,,0,,0,0.0,0.0
